www.w3.org/2000/01/-schema# is AnnotationProperty.
CHEBI_103718 is Class.
CHEBI_103718 SubClassOf CHEBI_22712,.
CHEBI_103718 SubClassOf CHEBI_36820,.
CHEBI_103718 SubClassOf CHEBI_38777.
CHEBI_103750 is Class.
CHEBI_103750 SubClassOf CHEBI_26799.
CHEBI_103755 is Class.
CHEBI_103755 SubClassOf CHEBI_33860.
CHEBI_103756 is Class.
CHEBI_103756 SubClassOf CHEBI_26799.
CHEBI_103762 is Class.
CHEBI_103762 SubClassOf CHEBI_18379,.
CHEBI_103762 SubClassOf CHEBI_22712.
CHEBI_103765 is Class.
CHEBI_103765 SubClassOf CHEBI_18379,.
CHEBI_103765 SubClassOf CHEBI_22712.
CHEBI_103791 is Class.
CHEBI_103791 SubClassOf CHEBI_26799.
CHEBI_103797 is Class.
CHEBI_103797 SubClassOf CHEBI_18379,.
CHEBI_103797 SubClassOf CHEBI_22712.
CHEBI_103809 is Class.
CHEBI_103809 SubClassOf CHEBI_26799.
CHEBI_103825 is Class.
CHEBI_103825 SubClassOf CHEBI_27024.
CHEBI_103850 is Class.
CHEBI_103850 SubClassOf CHEBI_22723.
CHEBI_103851 is Class.
CHEBI_103851 SubClassOf CHEBI_22723.
CHEBI_103852 is Class.
CHEBI_103852 SubClassOf CHEBI_22715.
CHEBI_103859 is Class.
CHEBI_103859 SubClassOf CHEBI_38976.
CHEBI_103862 is Class.
CHEBI_103862 SubClassOf CHEBI_22715.
CHEBI_103872 is Class.
CHEBI_103872 SubClassOf CHEBI_13248.
CHEBI_103874 is Class.
CHEBI_103874 SubClassOf CHEBI_13248.
CHEBI_103893 is Class.
CHEBI_103893 SubClassOf CHEBI_26151.
CHEBI_103907 is Class.
CHEBI_103907 SubClassOf CHEBI_24922.
CHEBI_103912 is Class.
CHEBI_103912 SubClassOf CHEBI_26151.
CHEBI_103921 is Class.
CHEBI_103921 SubClassOf CHEBI_26151.
CHEBI_103930 is Class.
CHEBI_103930 SubClassOf CHEBI_27024.
CHEBI_103936 is Class.
CHEBI_103936 SubClassOf CHEBI_46848.
CHEBI_103938 is Class.
CHEBI_103938 SubClassOf CHEBI_38976.
CHEBI_103941 is Class.
CHEBI_103941 SubClassOf CHEBI_83565.
CHEBI_103974 is Class.
CHEBI_103974 SubClassOf CHEBI_26151.
CHEBI_103980 is Class.
CHEBI_103980 SubClassOf CHEBI_26151.
CHEBI_104010 is Class.
CHEBI_104010 SubClassOf CHEBI_22715.
CHEBI_104018 is Class.
CHEBI_104018 SubClassOf CHEBI_26273.
CHEBI_104027 is Class.
CHEBI_104027 SubClassOf CHEBI_38976.
CHEBI_104049 is Class.
CHEBI_104049 SubClassOf CHEBI_22715.
CHEBI_104050 is Class.
CHEBI_104050 SubClassOf CHEBI_22715.
CHEBI_104055 is Class.
CHEBI_104055 SubClassOf CHEBI_38976.
CHEBI_104059 is Class.
CHEBI_104059 SubClassOf CHEBI_22715.
CHEBI_104084 is Class.
CHEBI_104084 SubClassOf CHEBI_13248.
CHEBI_104093 is Class.
CHEBI_104093 SubClassOf CHEBI_22715.
CHEBI_104108 is Class.
CHEBI_104108 SubClassOf CHEBI_26799.
CHEBI_104116 is Class.
CHEBI_104116 SubClassOf CHEBI_27024.
CHEBI_104119 is Class.
CHEBI_104119 SubClassOf CHEBI_22715.
CHEBI_104128 is Class.
CHEBI_104128 SubClassOf CHEBI_27024.
CHEBI_104151 is Class.
CHEBI_104151 SubClassOf CHEBI_26799.
CHEBI_104174 is Class.
CHEBI_104174 SubClassOf CHEBI_83565.
CHEBI_104182 is Class.
CHEBI_104182 SubClassOf CHEBI_83565.
CHEBI_104183 is Class.
CHEBI_104183 SubClassOf CHEBI_26151.
CHEBI_104195 is Class.
CHEBI_104195 SubClassOf CHEBI_48739.
CHEBI_104198 is Class.
CHEBI_104198 SubClassOf CHEBI_26151.
CHEBI_104215 is Class.
CHEBI_104215 SubClassOf CHEBI_26151.
CHEBI_104237 is Class.
CHEBI_104237 SubClassOf CHEBI_26151.
CHEBI_10445 is Class.
CHEBI_10445 SubClassOf CHEBI_26151.
CHEBI_104885 is Class.
CHEBI_104885 SubClassOf CHEBI_13248.
CHEBI_104890 is Class.
CHEBI_104890 SubClassOf CHEBI_22723.
CHEBI_104898 is Class.
CHEBI_104898 SubClassOf CHEBI_83565.
CHEBI_104902 is Class.
CHEBI_104902 SubClassOf CHEBI_22715.
CHEBI_104915 is Class.
CHEBI_104915 SubClassOf CHEBI_83565.
CHEBI_104925 is Class.
CHEBI_104925 SubClassOf CHEBI_22715.
CHEBI_104927 is Class.
CHEBI_104927 SubClassOf CHEBI_37942.
CHEBI_104931 is Class.
CHEBI_104931 SubClassOf CHEBI_22715.
CHEBI_104940 is Class.
CHEBI_104940 SubClassOf CHEBI_27024.
CHEBI_104950 is Class.
CHEBI_104950 SubClassOf CHEBI_27024.
CHEBI_104955 is Class.
CHEBI_104955 SubClassOf CHEBI_26151.
CHEBI_104999 is Class.
CHEBI_104999 SubClassOf CHEBI_22723.
CHEBI_105003 is Class.
CHEBI_105003 SubClassOf CHEBI_13248.
CHEBI_105026 is Class.
CHEBI_105026 SubClassOf CHEBI_83565.
CHEBI_105035 is Class.
CHEBI_105035 SubClassOf CHEBI_22712.
CHEBI_105039 is Class.
CHEBI_105039 SubClassOf CHEBI_22712.
CHEBI_105073 is Class.
CHEBI_105073 SubClassOf CHEBI_22723.
CHEBI_105074 is Class.
CHEBI_105074 SubClassOf CHEBI_26151.
CHEBI_105091 is Class.
CHEBI_105091 SubClassOf CHEBI_38785.
CHEBI_105143 is Class.
CHEBI_105143 SubClassOf CHEBI_22715.
CHEBI_105195 is Class.
CHEBI_105195 SubClassOf CHEBI_13248.
CHEBI_105203 is Class.
CHEBI_105203 SubClassOf CHEBI_132142.
CHEBI_105227 is Class.
CHEBI_105227 SubClassOf CHEBI_25562.
CHEBI_105238 is Class.
CHEBI_105238 SubClassOf CHEBI_13248.
CHEBI_105241 is Class.
CHEBI_105241 SubClassOf CHEBI_83565.
CHEBI_105253 is Class.
CHEBI_105253 SubClassOf CHEBI_22715.
CHEBI_105254 is Class.
CHEBI_105254 SubClassOf CHEBI_132142.
CHEBI_105257 is Class.
CHEBI_105257 SubClassOf CHEBI_22712.
CHEBI_105259 is Class.
CHEBI_105259 SubClassOf CHEBI_26151.
CHEBI_105275 is Class.
CHEBI_105275 SubClassOf CHEBI_13248.
CHEBI_105276 is Class.
CHEBI_105276 SubClassOf CHEBI_13248.
CHEBI_105278 is Class.
CHEBI_105278 SubClassOf CHEBI_22715.
CHEBI_105281 is Class.
CHEBI_105281 SubClassOf CHEBI_22715.
CHEBI_105297 is Class.
CHEBI_105297 SubClassOf CHEBI_22723.
CHEBI_10531 is Class.
CHEBI_105317 is Class.
CHEBI_105317 SubClassOf CHEBI_13248.
CHEBI_105326 is Class.
CHEBI_105326 SubClassOf CHEBI_13248.
CHEBI_105331 is Class.
CHEBI_105331 SubClassOf CHEBI_13248.
CHEBI_105339 is Class.
CHEBI_105339 SubClassOf CHEBI_26151.
CHEBI_105340 is Class.
CHEBI_105340 SubClassOf CHEBI_26151.
CHEBI_105345 is Class.
CHEBI_105345 SubClassOf CHEBI_22715.
CHEBI_105366 is Class.
CHEBI_105366 SubClassOf CHEBI_22715.
CHEBI_105367 is Class.
CHEBI_105367 SubClassOf CHEBI_22682.
CHEBI_105376 is Class.
CHEBI_105376 SubClassOf CHEBI_26151.
CHEBI_105380 is Class.
CHEBI_105380 SubClassOf CHEBI_132142.
CHEBI_105382 is Class.
CHEBI_105382 SubClassOf CHEBI_13248.
CHEBI_105384 is Class.
CHEBI_105384 SubClassOf CHEBI_22715.
CHEBI_105387 is Class.
CHEBI_105387 SubClassOf CHEBI_13248.
CHEBI_105439 is Class.
CHEBI_105439 SubClassOf CHEBI_22723.
CHEBI_105454 is Class.
CHEBI_105454 SubClassOf CHEBI_22723.
CHEBI_105457 is Class.
CHEBI_105457 SubClassOf CHEBI_22715.
CHEBI_105462 is Class.
CHEBI_105462 SubClassOf CHEBI_132142,.
CHEBI_105462 SubClassOf CHEBI_26151.
CHEBI_105512 is Class.
CHEBI_105512 SubClassOf CHEBI_13248.
CHEBI_105516 is Class.
CHEBI_105516 SubClassOf CHEBI_13248.
CHEBI_105518 is Class.
CHEBI_105518 SubClassOf CHEBI_83565.
CHEBI_105521 is Class.
CHEBI_105521 SubClassOf CHEBI_83565.
CHEBI_105522 is Class.
CHEBI_105522 SubClassOf CHEBI_131903,.
CHEBI_105522 SubClassOf CHEBI_22712.
CHEBI_105528 is Class.
CHEBI_105528 SubClassOf CHEBI_22723.
CHEBI_105530 is Class.
CHEBI_105530 SubClassOf CHEBI_22715.
CHEBI_105546 is Class.
CHEBI_105546 SubClassOf CHEBI_83565.
CHEBI_105550 is Class.
CHEBI_105550 SubClassOf CHEBI_26799.
CHEBI_105555 is Class.
CHEBI_105555 SubClassOf CHEBI_22682.
CHEBI_105587 is Class.
CHEBI_105587 SubClassOf CHEBI_22715.
CHEBI_105609 is Class.
CHEBI_105609 SubClassOf CHEBI_22723.
CHEBI_105624 is Class.
CHEBI_105624 SubClassOf CHEBI_38976.
CHEBI_105675 is Class.
CHEBI_105675 SubClassOf CHEBI_26151.
CHEBI_105676 is Class.
CHEBI_105676 SubClassOf CHEBI_22715.
CHEBI_105680 is Class.
CHEBI_105680 SubClassOf CHEBI_22712.
CHEBI_105693 is Class.
CHEBI_105693 SubClassOf CHEBI_22715.
CHEBI_105715 is Class.
CHEBI_105715 SubClassOf CHEBI_22715.
CHEBI_105717 is Class.
CHEBI_105717 SubClassOf CHEBI_22715.
CHEBI_105737 is Class.
CHEBI_105737 SubClassOf CHEBI_83565.
CHEBI_105755 is Class.
CHEBI_105755 SubClassOf CHEBI_22715.
CHEBI_105773 is Class.
CHEBI_105773 SubClassOf CHEBI_26151.
CHEBI_105782 is Class.
CHEBI_105782 SubClassOf CHEBI_13248.
CHEBI_105809 is Class.
CHEBI_105809 SubClassOf CHEBI_22715.
CHEBI_105815 is Class.
CHEBI_105815 SubClassOf CHEBI_26151.
CHEBI_105820 is Class.
CHEBI_105820 SubClassOf CHEBI_83565.
CHEBI_105833 is Class.
CHEBI_105833 SubClassOf CHEBI_22715.
CHEBI_105838 is Class.
CHEBI_105838 SubClassOf CHEBI_38976.
CHEBI_105843 is Class.
CHEBI_105843 SubClassOf CHEBI_22715.
CHEBI_105847 is Class.
CHEBI_105847 SubClassOf CHEBI_22712.
CHEBI_105878 is Class.
CHEBI_105878 SubClassOf CHEBI_83565.
CHEBI_105883 is Class.
CHEBI_105883 SubClassOf CHEBI_13248.
CHEBI_105897 is Class.
CHEBI_105897 SubClassOf CHEBI_22712.
CHEBI_105903 is Class.
CHEBI_105903 SubClassOf CHEBI_22715.
CHEBI_105905 is Class.
CHEBI_105905 SubClassOf CHEBI_13248.
CHEBI_105955 is Class.
CHEBI_105955 SubClassOf CHEBI_13248.
CHEBI_105958 is Class.
CHEBI_105958 SubClassOf CHEBI_22723.
CHEBI_105972 is Class.
CHEBI_105972 SubClassOf CHEBI_13248.
CHEBI_105973 is Class.
CHEBI_105973 SubClassOf CHEBI_13248.
CHEBI_106007 is Class.
CHEBI_106007 SubClassOf CHEBI_13248.
CHEBI_106024 is Class.
CHEBI_106024 SubClassOf CHEBI_22715.
CHEBI_106037 is Class.
CHEBI_106037 SubClassOf CHEBI_13248.
CHEBI_106038 is Class.
CHEBI_106038 SubClassOf CHEBI_22723.
CHEBI_106054 is Class.
CHEBI_106054 SubClassOf CHEBI_33836.
CHEBI_106062 is Class.
CHEBI_106062 SubClassOf CHEBI_22723.
CHEBI_106070 is Class.
CHEBI_106070 SubClassOf CHEBI_38836.
CHEBI_106094 is Class.
CHEBI_106094 SubClassOf CHEBI_22723.
CHEBI_106100 is Class.
CHEBI_106100 SubClassOf CHEBI_27024.
CHEBI_106107 is Class.
CHEBI_106107 SubClassOf CHEBI_22723.
CHEBI_106122 is Class.
CHEBI_106122 SubClassOf CHEBI_22723.
CHEBI_106135 is Class.
CHEBI_106135 SubClassOf CHEBI_18379,.
CHEBI_106135 SubClassOf CHEBI_22712.
CHEBI_106139 is Class.
CHEBI_106139 SubClassOf CHEBI_22723.
CHEBI_106144 is Class.
CHEBI_106144 SubClassOf CHEBI_27024.
CHEBI_106163 is Class.
CHEBI_106163 SubClassOf CHEBI_26799.
CHEBI_106166 is Class.
CHEBI_106166 SubClassOf CHEBI_22723.
CHEBI_106167 is Class.
CHEBI_106167 SubClassOf CHEBI_27024.
CHEBI_106190 is Class.
CHEBI_106190 SubClassOf CHEBI_22723.
CHEBI_106192 is Class.
CHEBI_106192 SubClassOf CHEBI_27024.
CHEBI_106195 is Class.
CHEBI_106195 SubClassOf CHEBI_26799.
CHEBI_106210 is Class.
CHEBI_106210 SubClassOf CHEBI_26799.
CHEBI_106214 is Class.
CHEBI_106214 SubClassOf CHEBI_18379,.
CHEBI_106214 SubClassOf CHEBI_22712.
CHEBI_106217 is Class.
CHEBI_106217 SubClassOf CHEBI_18379,.
CHEBI_106217 SubClassOf CHEBI_22712.
CHEBI_106231 is Class.
CHEBI_106231 SubClassOf CHEBI_18379,.
CHEBI_106231 SubClassOf CHEBI_22712.
CHEBI_106246 is Class.
CHEBI_106246 SubClassOf CHEBI_18379,.
CHEBI_106246 SubClassOf CHEBI_22712.
CHEBI_106254 is Class.
CHEBI_106254 SubClassOf CHEBI_26799.
CHEBI_106269 is Class.
CHEBI_106269 SubClassOf CHEBI_27024.
CHEBI_106273 is Class.
CHEBI_106273 SubClassOf CHEBI_83565.
CHEBI_106284 is Class.
CHEBI_106284 SubClassOf CHEBI_22723.
CHEBI_106285 is Class.
CHEBI_106285 SubClassOf CHEBI_26799.
CHEBI_106294 is Class.
CHEBI_106294 SubClassOf CHEBI_27024.
CHEBI_106315 is Class.
CHEBI_106315 SubClassOf CHEBI_26799.
CHEBI_106322 is Class.
CHEBI_106322 SubClassOf CHEBI_26799.
CHEBI_106326 is Class.
CHEBI_106326 SubClassOf CHEBI_27024.
CHEBI_106329 is Class.
CHEBI_106329 SubClassOf CHEBI_18379,.
CHEBI_106329 SubClassOf CHEBI_22712.
CHEBI_106341 is Class.
CHEBI_106341 SubClassOf CHEBI_18379,.
CHEBI_106341 SubClassOf CHEBI_22712.
CHEBI_106352 is Class.
CHEBI_106352 SubClassOf CHEBI_18379,.
CHEBI_106352 SubClassOf CHEBI_22712.
CHEBI_106361 is Class.
CHEBI_106361 SubClassOf CHEBI_26799.
CHEBI_106374 is Class.
CHEBI_106374 SubClassOf CHEBI_22723.
CHEBI_106392 is Class.
CHEBI_106392 SubClassOf CHEBI_27024.
CHEBI_106481 is Class.
CHEBI_106481 SubClassOf CHEBI_17636,.
CHEBI_106481 SubClassOf CHEBI_72518.
CHEBI_107029 is Class.
CHEBI_107029 SubClassOf CHEBI_22715.
CHEBI_107044 is Class.
CHEBI_107044 SubClassOf CHEBI_22715.
CHEBI_107045 is Class.
CHEBI_107045 SubClassOf CHEBI_26151.
CHEBI_107051 is Class.
CHEBI_107051 SubClassOf CHEBI_26151.
CHEBI_107060 is Class.
CHEBI_107060 SubClassOf CHEBI_83565.
CHEBI_107072 is Class.
CHEBI_107072 SubClassOf CHEBI_83565.
CHEBI_107106 is Class.
CHEBI_107106 SubClassOf CHEBI_83565.
CHEBI_107117 is Class.
CHEBI_107117 SubClassOf CHEBI_22723.
CHEBI_107161 is Class.
CHEBI_107161 SubClassOf CHEBI_26151.
CHEBI_10718 is Class.
CHEBI_107185 is Class.
CHEBI_107185 SubClassOf CHEBI_22715.
CHEBI_107188 is Class.
CHEBI_107188 SubClassOf CHEBI_22715.
CHEBI_107201 is Class.
CHEBI_107201 SubClassOf CHEBI_22712.
CHEBI_107208 is Class.
CHEBI_107208 SubClassOf CHEBI_22715.
CHEBI_107232 is Class.
CHEBI_107232 SubClassOf CHEBI_13248.
CHEBI_107240 is Class.
CHEBI_107240 SubClassOf CHEBI_22715.
CHEBI_107253 is Class.
CHEBI_107253 SubClassOf CHEBI_22715.
CHEBI_107257 is Class.
CHEBI_107257 SubClassOf CHEBI_22723.
CHEBI_107260 is Class.
CHEBI_107260 SubClassOf CHEBI_22715.
CHEBI_107268 is Class.
CHEBI_107268 SubClassOf CHEBI_38976.
CHEBI_107273 is Class.
CHEBI_107273 SubClassOf CHEBI_13248.
CHEBI_107279 is Class.
CHEBI_107279 SubClassOf CHEBI_13248.
CHEBI_107293 is Class.
CHEBI_107293 SubClassOf CHEBI_22715.
CHEBI_107303 is Class.
CHEBI_107303 SubClassOf CHEBI_83565.
CHEBI_107305 is Class.
CHEBI_107305 SubClassOf CHEBI_22715.
CHEBI_107316 is Class.
CHEBI_107316 SubClassOf CHEBI_143212,.
CHEBI_107316 SubClassOf CHEBI_22712,.
CHEBI_107316 SubClassOf CHEBI_35683.
CHEBI_107323 is Class.
CHEBI_107323 SubClassOf CHEBI_26151.
CHEBI_107326 is Class.
CHEBI_107326 SubClassOf CHEBI_22712.
CHEBI_107339 is Class.
CHEBI_107339 SubClassOf CHEBI_22715.
CHEBI_107359 is Class.
CHEBI_107359 SubClassOf CHEBI_13248.
CHEBI_107366 is Class.
CHEBI_107366 SubClassOf CHEBI_38976.
CHEBI_107370 is Class.
CHEBI_107370 SubClassOf CHEBI_27171,.
CHEBI_107370 SubClassOf CHEBI_38101,.
CHEBI_107370 SubClassOf CHEBI_38106.
CHEBI_107372 is Class.
CHEBI_107372 SubClassOf CHEBI_22715.
CHEBI_107392 is Class.
CHEBI_107392 SubClassOf CHEBI_22715.
CHEBI_107394 is Class.
CHEBI_107394 SubClassOf CHEBI_22723.
CHEBI_107400 is Class.
CHEBI_107400 SubClassOf CHEBI_22723.
CHEBI_107406 is Class.
CHEBI_107406 SubClassOf CHEBI_22715.
CHEBI_107414 is Class.
CHEBI_107414 SubClassOf CHEBI_18379,.
CHEBI_107414 SubClassOf CHEBI_22712.
CHEBI_107418 is Class.
CHEBI_107418 SubClassOf CHEBI_26151.
CHEBI_107430 is Class.
CHEBI_107430 SubClassOf CHEBI_22715.
CHEBI_107435 is Class.
CHEBI_107435 SubClassOf CHEBI_22715.
CHEBI_107444 is Class.
CHEBI_107444 SubClassOf CHEBI_83565.
CHEBI_107455 is Class.
CHEBI_107455 SubClassOf CHEBI_26151.
CHEBI_107470 is Class.
CHEBI_107470 SubClassOf CHEBI_22715.
CHEBI_107471 is Class.
CHEBI_107471 SubClassOf CHEBI_22712.
CHEBI_107489 is Class.
CHEBI_107489 SubClassOf CHEBI_22715.
CHEBI_107497 is Class.
CHEBI_107497 SubClassOf CHEBI_13248.
CHEBI_107522 is Class.
CHEBI_107522 SubClassOf CHEBI_26151.
CHEBI_107524 is Class.
CHEBI_107524 SubClassOf CHEBI_13248.
CHEBI_107532 is Class.
CHEBI_107532 SubClassOf CHEBI_22712.
CHEBI_107539 is Class.
CHEBI_107539 SubClassOf CHEBI_25810.
CHEBI_107545 is Class.
CHEBI_107545 SubClassOf CHEBI_38976.
CHEBI_107549 is Class.
CHEBI_107549 SubClassOf CHEBI_83565.
CHEBI_107557 is Class.
CHEBI_107557 SubClassOf CHEBI_22715.
CHEBI_107563 is Class.
CHEBI_107563 SubClassOf CHEBI_22715.
CHEBI_107576 is Class.
CHEBI_107576 SubClassOf CHEBI_22715.
CHEBI_107584 is Class.
CHEBI_107584 SubClassOf CHEBI_13248.
CHEBI_107585 is Class.
CHEBI_107585 SubClassOf CHEBI_27024.
CHEBI_107602 is Class.
CHEBI_107602 SubClassOf CHEBI_13248.
CHEBI_107635 is Class.
CHEBI_107635 SubClassOf CHEBI_22723.
CHEBI_107668 is Class.
CHEBI_107668 SubClassOf CHEBI_22712.
CHEBI_107697 is Class.
CHEBI_107697 SubClassOf CHEBI_26151.
CHEBI_107700 is Class.
CHEBI_107700 SubClassOf CHEBI_22715.
CHEBI_107705 is Class.
CHEBI_107705 SubClassOf CHEBI_13248.
CHEBI_107706 is Class.
CHEBI_107706 SubClassOf CHEBI_22715.
CHEBI_107711 is Class.
CHEBI_107711 SubClassOf CHEBI_38976.
CHEBI_107719 is Class.
CHEBI_107719 SubClassOf CHEBI_13248.
CHEBI_107735 is Class.
CHEBI_107735 SubClassOf CHEBI_13248.
CHEBI_107751 is Class.
CHEBI_107751 SubClassOf CHEBI_18379,.
CHEBI_107751 SubClassOf CHEBI_22712.
CHEBI_107752 is Class.
CHEBI_107752 SubClassOf CHEBI_13248.
CHEBI_107761 is Class.
CHEBI_107761 SubClassOf CHEBI_27024.
CHEBI_107765 is Class.
CHEBI_107765 SubClassOf CHEBI_26151.
CHEBI_107768 is Class.
CHEBI_107768 SubClassOf CHEBI_22715.
CHEBI_107777 is Class.
CHEBI_107777 SubClassOf CHEBI_13248.
CHEBI_107783 is Class.
CHEBI_107783 SubClassOf CHEBI_22715.
CHEBI_107792 is Class.
CHEBI_107792 SubClassOf CHEBI_26410.
CHEBI_107798 is Class.
CHEBI_107798 SubClassOf CHEBI_83565.
CHEBI_107818 is Class.
CHEBI_107818 SubClassOf CHEBI_83565.
CHEBI_107822 is Class.
CHEBI_107822 SubClassOf CHEBI_27024.
CHEBI_107830 is Class.
CHEBI_107830 SubClassOf CHEBI_13248.
CHEBI_107847 is Class.
CHEBI_107847 SubClassOf CHEBI_38976.
CHEBI_107855 is Class.
CHEBI_107855 SubClassOf CHEBI_22723.
CHEBI_107867 is Class.
CHEBI_107867 SubClassOf CHEBI_22715.
CHEBI_107869 is Class.
CHEBI_107869 SubClassOf CHEBI_13248.
CHEBI_107949 is Class.
CHEBI_107949 SubClassOf CHEBI_25238.
CHEBI_107958 is Class.
CHEBI_107958 SubClassOf CHEBI_26151.
CHEBI_107973 is Class.
CHEBI_107973 SubClassOf CHEBI_22715.
CHEBI_108010 is Class.
CHEBI_108010 SubClassOf CHEBI_27024.
CHEBI_108018 is Class.
CHEBI_108018 SubClassOf CHEBI_83565.
CHEBI_108022 is Class.
CHEBI_108022 SubClassOf CHEBI_22715.
CHEBI_108078 is Class.
CHEBI_108078 SubClassOf CHEBI_38785.
CHEBI_108079 is Class.
CHEBI_108079 SubClassOf CHEBI_13248.
CHEBI_108083 is Class.
CHEBI_108083 SubClassOf CHEBI_38976.
CHEBI_108087 is Class.
CHEBI_108087 SubClassOf CHEBI_26151.
CHEBI_108093 is Class.
CHEBI_108093 SubClassOf CHEBI_26151.
CHEBI_108108 is Class.
CHEBI_108108 SubClassOf CHEBI_22712.
CHEBI_108127 is Class.
CHEBI_108127 SubClassOf CHEBI_46908.
CHEBI_108138 is Class.
CHEBI_108138 SubClassOf CHEBI_134360,.
CHEBI_108138 SubClassOf CHEBI_22712.
CHEBI_108147 is Class.
CHEBI_108147 SubClassOf CHEBI_22715.
CHEBI_108156 is Class.
CHEBI_108156 SubClassOf CHEBI_22723.
CHEBI_108157 is Class.
CHEBI_108157 SubClassOf CHEBI_83565.
CHEBI_108158 is Class.
CHEBI_108158 SubClassOf CHEBI_26151.
CHEBI_108161 is Class.
CHEBI_108161 SubClassOf CHEBI_22712.
CHEBI_108174 is Class.
CHEBI_108174 SubClassOf CHEBI_22715.
CHEBI_108214 is Class.
CHEBI_108214 SubClassOf CHEBI_22712.
CHEBI_108217 is Class.
CHEBI_108217 SubClassOf CHEBI_26151.
CHEBI_108231 is Class.
CHEBI_108231 SubClassOf CHEBI_13248.
CHEBI_108302 is Class.
CHEBI_108302 SubClassOf CHEBI_22712.
CHEBI_108315 is Class.
CHEBI_108315 SubClassOf CHEBI_26151.
CHEBI_108322 is Class.
CHEBI_108322 SubClassOf CHEBI_13248.
CHEBI_108333 is Class.
CHEBI_108333 SubClassOf CHEBI_132142.
CHEBI_108334 is Class.
CHEBI_108334 SubClassOf CHEBI_22712.
CHEBI_108335 is Class.
CHEBI_108335 SubClassOf CHEBI_27024.
CHEBI_108353 is Class.
CHEBI_108353 SubClassOf CHEBI_22715.
CHEBI_108354 is Class.
CHEBI_108354 SubClassOf CHEBI_22723.
CHEBI_108360 is Class.
CHEBI_108360 SubClassOf CHEBI_22715.
CHEBI_108369 is Class.
CHEBI_108369 SubClassOf CHEBI_83565.
CHEBI_108382 is Class.
CHEBI_108382 SubClassOf CHEBI_26151.
CHEBI_108426 is Class.
CHEBI_108426 SubClassOf CHEBI_13248.
CHEBI_108432 is Class.
CHEBI_108432 SubClassOf CHEBI_13248.
CHEBI_108442 is Class.
CHEBI_108442 SubClassOf CHEBI_13248.
CHEBI_108465 is Class.
CHEBI_108465 SubClassOf CHEBI_13248.
CHEBI_108472 is Class.
CHEBI_108472 SubClassOf CHEBI_13248.
CHEBI_108479 is Class.
CHEBI_108479 SubClassOf CHEBI_13248.
CHEBI_108482 is Class.
CHEBI_108482 SubClassOf CHEBI_22715.
CHEBI_108496 is Class.
CHEBI_108496 SubClassOf CHEBI_22715.
CHEBI_108503 is Class.
CHEBI_108503 SubClassOf CHEBI_22715.
CHEBI_108505 is Class.
CHEBI_108505 SubClassOf CHEBI_13248.
CHEBI_108512 is Class.
CHEBI_108512 SubClassOf CHEBI_22715.
CHEBI_108547 is Class.
CHEBI_108547 SubClassOf CHEBI_83565.
CHEBI_108555 is Class.
CHEBI_108555 SubClassOf CHEBI_22715.
CHEBI_108557 is Class.
CHEBI_108557 SubClassOf CHEBI_26151.
CHEBI_108583 is Class.
CHEBI_108583 SubClassOf CHEBI_83565.
CHEBI_108600 is Class.
CHEBI_108600 SubClassOf CHEBI_26799.
CHEBI_108606 is Class.
CHEBI_108606 SubClassOf CHEBI_22723.
CHEBI_108678 is Class.
CHEBI_108678 SubClassOf CHEBI_22723.
CHEBI_108699 is Class.
CHEBI_108699 SubClassOf CHEBI_22723.
CHEBI_10871 is Class.
CHEBI_108792 is Class.
CHEBI_108792 SubClassOf CHEBI_83565.
CHEBI_108806 is Class.
CHEBI_108806 SubClassOf CHEBI_83565.
CHEBI_108815 is Class.
CHEBI_108815 SubClassOf CHEBI_83565.
CHEBI_108847 is Class.
CHEBI_108847 SubClassOf CHEBI_83565.
CHEBI_108907 is Class.
CHEBI_108907 SubClassOf CHEBI_83565.
CHEBI_108918 is Class.
CHEBI_108918 SubClassOf CHEBI_140867.
CHEBI_108963 is Class.
CHEBI_108963 SubClassOf CHEBI_22715.
CHEBI_108966 is Class.
CHEBI_108966 SubClassOf CHEBI_22715.
CHEBI_109053 is Class.
CHEBI_109053 SubClassOf CHEBI_22723.
CHEBI_109072 is Class.
CHEBI_109072 SubClassOf CHEBI_22723.
CHEBI_109097 is Class.
CHEBI_109097 SubClassOf CHEBI_22712.
CHEBI_109103 is Class.
CHEBI_109103 SubClassOf CHEBI_13248.
CHEBI_109104 is Class.
CHEBI_109104 SubClassOf CHEBI_27024.
CHEBI_109109 is Class.
CHEBI_109109 SubClassOf CHEBI_22715.
CHEBI_109112 is Class.
CHEBI_109112 SubClassOf CHEBI_24897.
CHEBI_109149 is Class.
CHEBI_109149 SubClassOf CHEBI_13248.
CHEBI_109153 is Class.
CHEBI_109153 SubClassOf CHEBI_83565.
CHEBI_109163 is Class.
CHEBI_109163 SubClassOf CHEBI_26151.
CHEBI_109165 is Class.
CHEBI_109165 SubClassOf CHEBI_26151.
CHEBI_109198 is Class.
CHEBI_109198 SubClassOf CHEBI_13248.
CHEBI_109227 is Class.
CHEBI_109227 SubClassOf CHEBI_24897.
CHEBI_109246 is Class.
CHEBI_109246 SubClassOf CHEBI_22715.
CHEBI_109268 is Class.
CHEBI_109268 SubClassOf CHEBI_83565.
CHEBI_109286 is Class.
CHEBI_109286 SubClassOf CHEBI_38976.
CHEBI_109295 is Class.
CHEBI_109295 SubClassOf CHEBI_22715.
CHEBI_109310 is Class.
