www.w3.org/2000/01/-schema# is AnnotationProperty.
CHEBI_108149 SubClassOf CHEBI_36820.
CHEBI_108181 is Class.
CHEBI_108181 SubClassOf CHEBI_36820,.
CHEBI_108181 SubClassOf CHEBI_46685.
CHEBI_108190 is Class.
CHEBI_108190 SubClassOf CHEBI_26410,.
CHEBI_108190 SubClassOf CHEBI_36820.
CHEBI_108206 is Class.
CHEBI_108206 SubClassOf CHEBI_24780.
CHEBI_108207 is Class.
CHEBI_108207 SubClassOf CHEBI_35683.
CHEBI_108233 is Class.
CHEBI_108233 SubClassOf CHEBI_26410,.
CHEBI_108233 SubClassOf CHEBI_36820.
CHEBI_108277 is Class.
CHEBI_108277 SubClassOf CHEBI_26410,.
CHEBI_108277 SubClassOf CHEBI_36820.
CHEBI_108303 is Class.
CHEBI_108303 SubClassOf CHEBI_36820,.
CHEBI_108303 SubClassOf CHEBI_37921.
CHEBI_108309 is Class.
CHEBI_108309 SubClassOf CHEBI_26410,.
CHEBI_108309 SubClassOf CHEBI_36820.
CHEBI_108327 is Class.
CHEBI_108327 SubClassOf CHEBI_26410,.
CHEBI_108327 SubClassOf CHEBI_36820.
CHEBI_108332 is Class.
CHEBI_108332 SubClassOf CHEBI_26410,.
CHEBI_108332 SubClassOf CHEBI_36820.
CHEBI_108343 is Class.
CHEBI_108343 SubClassOf CHEBI_26410,.
CHEBI_108343 SubClassOf CHEBI_36820.
CHEBI_108367 is Class.
CHEBI_108367 SubClassOf CHEBI_26410,.
CHEBI_108367 SubClassOf CHEBI_36820.
CHEBI_108392 is Class.
CHEBI_108392 SubClassOf CHEBI_26410,.
CHEBI_108392 SubClassOf CHEBI_36820.
CHEBI_108409 is Class.
CHEBI_108409 SubClassOf CHEBI_26410,.
CHEBI_108409 SubClassOf CHEBI_36820.
CHEBI_108414 is Class.
CHEBI_108414 SubClassOf CHEBI_26410,.
CHEBI_108414 SubClassOf CHEBI_36820.
CHEBI_108446 is Class.
CHEBI_108446 SubClassOf CHEBI_26410,.
CHEBI_108446 SubClassOf CHEBI_36820.
CHEBI_108454 is Class.
CHEBI_108454 SubClassOf CHEBI_26410,.
CHEBI_108454 SubClassOf CHEBI_36820.
CHEBI_108478 is Class.
CHEBI_108478 SubClassOf CHEBI_36820,.
CHEBI_108478 SubClassOf CHEBI_37921.
CHEBI_108550 is Class.
CHEBI_108550 SubClassOf CHEBI_26410,.
CHEBI_108550 SubClassOf CHEBI_36820.
CHEBI_108569 is Class.
CHEBI_108569 SubClassOf CHEBI_36820,.
CHEBI_108569 SubClassOf CHEBI_46685.
CHEBI_108587 is Class.
CHEBI_108587 SubClassOf CHEBI_131906.
CHEBI_108588 is Class.
CHEBI_108588 SubClassOf CHEBI_47994.
CHEBI_10889 is Class.
CHEBI_108930 is Class.
CHEBI_108930 SubClassOf CHEBI_26410,.
CHEBI_108930 SubClassOf CHEBI_36820.
CHEBI_108935 is Class.
CHEBI_108935 SubClassOf CHEBI_36820,.
CHEBI_108935 SubClassOf CHEBI_46685.
CHEBI_108936 is Class.
CHEBI_108936 SubClassOf CHEBI_25996.
CHEBI_108955 is Class.
CHEBI_108955 SubClassOf CHEBI_26410,.
CHEBI_108955 SubClassOf CHEBI_36820.
CHEBI_108960 is Class.
CHEBI_108960 SubClassOf CHEBI_26776.
CHEBI_108978 is Class.
CHEBI_108978 SubClassOf CHEBI_26410,.
CHEBI_108978 SubClassOf CHEBI_36820.
CHEBI_108987 is Class.
CHEBI_108987 SubClassOf CHEBI_26410,.
CHEBI_108987 SubClassOf CHEBI_36820.
CHEBI_108989 is Class.
CHEBI_108989 SubClassOf CHEBI_36820,.
CHEBI_108989 SubClassOf CHEBI_46685.
CHEBI_109050 is Class.
CHEBI_109050 SubClassOf CHEBI_26420,.
CHEBI_109050 SubClassOf CHEBI_33859.
CHEBI_109066 is Class.
CHEBI_109066 SubClassOf CHEBI_26410,.
CHEBI_109066 SubClassOf CHEBI_36820.
CHEBI_109072 is Class.
CHEBI_109072 SubClassOf CHEBI_22723.
CHEBI_109086 is Class.
CHEBI_109086 SubClassOf CHEBI_26410,.
CHEBI_109086 SubClassOf CHEBI_36820.
CHEBI_109099 is Class.
CHEBI_109099 SubClassOf CHEBI_131903,.
CHEBI_109099 SubClassOf CHEBI_36820.
CHEBI_109128 is Class.
CHEBI_109128 SubClassOf CHEBI_26410,.
CHEBI_109128 SubClassOf CHEBI_36820.
CHEBI_109150 is Class.
CHEBI_109150 SubClassOf CHEBI_48591.
CHEBI_109176 is Class.
CHEBI_109176 SubClassOf CHEBI_26410,.
CHEBI_109176 SubClassOf CHEBI_36820.
CHEBI_109188 is Class.
CHEBI_109188 SubClassOf CHEBI_36820,.
CHEBI_109188 SubClassOf CHEBI_46685.
CHEBI_109201 is Class.
CHEBI_109201 SubClassOf CHEBI_26410,.
CHEBI_109201 SubClassOf CHEBI_36820.
CHEBI_109209 is Class.
CHEBI_109209 SubClassOf CHEBI_26410,.
CHEBI_109209 SubClassOf CHEBI_36820.
CHEBI_109211 is Class.
CHEBI_109211 SubClassOf CHEBI_26410,.
CHEBI_109211 SubClassOf CHEBI_36820.
CHEBI_109233 is Class.
CHEBI_109233 SubClassOf CHEBI_38207.
CHEBI_109242 is Class.
CHEBI_109242 SubClassOf CHEBI_26410,.
CHEBI_109242 SubClassOf CHEBI_36820.
CHEBI_109253 is Class.
CHEBI_109253 SubClassOf CHEBI_36820,.
CHEBI_109253 SubClassOf CHEBI_46685.
CHEBI_109261 is Class.
CHEBI_109261 SubClassOf CHEBI_36820,.
CHEBI_109261 SubClassOf CHEBI_37921.
CHEBI_109270 is Class.
CHEBI_109270 SubClassOf CHEBI_36820,.
CHEBI_109270 SubClassOf CHEBI_46685.
CHEBI_109368 is Class.
CHEBI_109368 SubClassOf CHEBI_36820,.
CHEBI_109368 SubClassOf CHEBI_46685.
CHEBI_109369 is Class.
CHEBI_109369 SubClassOf CHEBI_82851.
CHEBI_10937 is Class.
CHEBI_109403 is Class.
CHEBI_109403 SubClassOf CHEBI_36820,.
CHEBI_109403 SubClassOf CHEBI_37921.
CHEBI_109485 is Class.
CHEBI_109485 SubClassOf CHEBI_26410,.
CHEBI_109485 SubClassOf CHEBI_36820.
CHEBI_109579 is Class.
CHEBI_109579 SubClassOf CHEBI_26410,.
CHEBI_109579 SubClassOf CHEBI_36820.
CHEBI_109580 is Class.
CHEBI_109580 SubClassOf CHEBI_26410,.
CHEBI_109580 SubClassOf CHEBI_36820.
CHEBI_109587 is Class.
CHEBI_109587 SubClassOf CHEBI_26410,.
CHEBI_109587 SubClassOf CHEBI_36820.
CHEBI_109624 is Class.
CHEBI_109624 SubClassOf CHEBI_26410,.
CHEBI_109624 SubClassOf CHEBI_36820.
CHEBI_109640 is Class.
CHEBI_109640 SubClassOf CHEBI_39410.
CHEBI_109647 is Class.
CHEBI_109647 SubClassOf CHEBI_26410,.
CHEBI_109647 SubClassOf CHEBI_36820.
CHEBI_109692 is Class.
CHEBI_109692 SubClassOf CHEBI_26410,.
CHEBI_109692 SubClassOf CHEBI_36820.
CHEBI_109714 is Class.
CHEBI_109714 SubClassOf CHEBI_26410,.
CHEBI_109714 SubClassOf CHEBI_36820.
CHEBI_109755 is Class.
CHEBI_109755 SubClassOf CHEBI_26410,.
CHEBI_109755 SubClassOf CHEBI_36820.
CHEBI_109763 is Class.
CHEBI_109763 SubClassOf CHEBI_26410,.
CHEBI_109763 SubClassOf CHEBI_36820.
CHEBI_109782 is Class.
CHEBI_109782 SubClassOf CHEBI_26410,.
CHEBI_109782 SubClassOf CHEBI_36820.
CHEBI_109789 is Class.
CHEBI_109789 SubClassOf CHEBI_26961,.
CHEBI_109789 SubClassOf CHEBI_36820.
CHEBI_109830 is Class.
CHEBI_109830 SubClassOf CHEBI_35716.
CHEBI_109847 is Class.
CHEBI_109847 SubClassOf CHEBI_36820,.
CHEBI_109847 SubClassOf CHEBI_37921.
CHEBI_109858 is Class.
CHEBI_109858 SubClassOf CHEBI_26410,.
CHEBI_109858 SubClassOf CHEBI_36820.
CHEBI_110006 is Class.
CHEBI_110006 SubClassOf CHEBI_39447.
CHEBI_110089 is Class.
CHEBI_110089 SubClassOf CHEBI_22723.
CHEBI_110220 is Class.
CHEBI_110220 SubClassOf CHEBI_24922.
CHEBI_11109 is Class.
CHEBI_111189 is Class.
CHEBI_111189 SubClassOf CHEBI_26410,.
CHEBI_111189 SubClassOf CHEBI_36820.
CHEBI_111206 is Class.
CHEBI_111206 SubClassOf CHEBI_50511.
CHEBI_111261 is Class.
CHEBI_111261 SubClassOf CHEBI_36820,.
CHEBI_111261 SubClassOf CHEBI_38976.
CHEBI_111264 is Class.
CHEBI_111264 SubClassOf CHEBI_26410,.
CHEBI_111264 SubClassOf CHEBI_36820.
CHEBI_111277 is Class.
CHEBI_111277 SubClassOf CHEBI_26410,.
CHEBI_111277 SubClassOf CHEBI_36820.
CHEBI_111290 is Class.
CHEBI_111290 SubClassOf CHEBI_35683.
CHEBI_11130 is Class.
CHEBI_111314 is Class.
CHEBI_111314 SubClassOf CHEBI_26410,.
CHEBI_111314 SubClassOf CHEBI_36820.
CHEBI_111396 is Class.
CHEBI_111396 SubClassOf CHEBI_26410,.
CHEBI_111396 SubClassOf CHEBI_36820.
CHEBI_111410 is Class.
CHEBI_111410 SubClassOf CHEBI_37912.
CHEBI_111420 is Class.
CHEBI_111420 SubClassOf CHEBI_38922.
CHEBI_111428 is Class.
CHEBI_111428 SubClassOf CHEBI_26961,.
CHEBI_111428 SubClassOf CHEBI_36820.
CHEBI_111447 is Class.
CHEBI_111447 SubClassOf CHEBI_26410,.
CHEBI_111447 SubClassOf CHEBI_36820.
CHEBI_111505 is Class.
CHEBI_111519 is Class.
CHEBI_111560 is Class.
CHEBI_111560 SubClassOf CHEBI_33860.
CHEBI_111731 is Class.
CHEBI_111731 SubClassOf CHEBI_23697.
CHEBI_11201 is Class.
CHEBI_112162 is Class.
CHEBI_112162 SubClassOf CHEBI_36820,.
CHEBI_112162 SubClassOf CHEBI_46685.
CHEBI_112178 is Class.
CHEBI_112178 SubClassOf CHEBI_36820,.
CHEBI_112178 SubClassOf CHEBI_46685.
CHEBI_112201 is Class.
CHEBI_112201 SubClassOf CHEBI_36820,.
CHEBI_112201 SubClassOf CHEBI_46685.
CHEBI_112205 is Class.
CHEBI_112205 SubClassOf CHEBI_51276.
CHEBI_112220 is Class.
CHEBI_112220 SubClassOf CHEBI_51681.
CHEBI_112243 is Class.
CHEBI_112243 SubClassOf CHEBI_26410,.
CHEBI_112243 SubClassOf CHEBI_36820.
CHEBI_112289 is Class.
CHEBI_112289 SubClassOf CHEBI_38207.
CHEBI_112300 is Class.
CHEBI_112300 SubClassOf CHEBI_38922.
CHEBI_112306 is Class.
CHEBI_112306 SubClassOf CHEBI_26410,.
CHEBI_112306 SubClassOf CHEBI_36820.
CHEBI_112322 is Class.
CHEBI_112322 SubClassOf CHEBI_26410,.
CHEBI_112322 SubClassOf CHEBI_36820.
CHEBI_112330 is Class.
CHEBI_112330 SubClassOf CHEBI_51681.
CHEBI_112368 is Class.
CHEBI_112368 SubClassOf CHEBI_78840,.
has_functional_parent some CHEBI_27386 is chebi#.
CHEBI_112377 is Class.
CHEBI_112377 SubClassOf CHEBI_26410,.
CHEBI_112377 SubClassOf CHEBI_36820.
CHEBI_112381 is Class.
CHEBI_112381 SubClassOf CHEBI_26961,.
CHEBI_112381 SubClassOf CHEBI_36820.
CHEBI_112405 is Class.
CHEBI_112405 SubClassOf CHEBI_36820,.
CHEBI_112405 SubClassOf CHEBI_37921.
CHEBI_112407 is Class.
CHEBI_112407 SubClassOf CHEBI_26410,.
CHEBI_112407 SubClassOf CHEBI_36820.
CHEBI_112417 is Class.
CHEBI_112417 SubClassOf CHEBI_26410,.
CHEBI_112417 SubClassOf CHEBI_36820.
CHEBI_112420 is Class.
CHEBI_112420 SubClassOf CHEBI_35683.
CHEBI_112444 is Class.
CHEBI_112444 SubClassOf CHEBI_26410,.
CHEBI_112444 SubClassOf CHEBI_36820.
CHEBI_112687 is Class.
CHEBI_112687 SubClassOf CHEBI_26410,.
CHEBI_112687 SubClassOf CHEBI_36820.
CHEBI_112717 is Class.
CHEBI_112717 SubClassOf CHEBI_26410,.
CHEBI_112717 SubClassOf CHEBI_36820.
CHEBI_112720 is Class.
CHEBI_112720 SubClassOf CHEBI_26410,.
CHEBI_112720 SubClassOf CHEBI_36820.
CHEBI_112727 is Class.
CHEBI_112727 SubClassOf CHEBI_26410,.
CHEBI_112727 SubClassOf CHEBI_36820.
CHEBI_112752 is Class.
CHEBI_112752 SubClassOf CHEBI_26410,.
CHEBI_112752 SubClassOf CHEBI_36820.
CHEBI_112784 is Class.
CHEBI_112784 SubClassOf CHEBI_26410,.
CHEBI_112784 SubClassOf CHEBI_36820.
CHEBI_112799 is Class.
CHEBI_112799 SubClassOf CHEBI_26410,.
CHEBI_112799 SubClassOf CHEBI_36820.
CHEBI_112842 is Class.
CHEBI_112842 SubClassOf CHEBI_136838.
CHEBI_112867 is Class.
CHEBI_112867 SubClassOf CHEBI_26410,.
CHEBI_112867 SubClassOf CHEBI_36820.
CHEBI_112868 is Class.
CHEBI_112868 SubClassOf CHEBI_36820,.
CHEBI_112868 SubClassOf CHEBI_46685.
CHEBI_112875 is Class.
CHEBI_112875 SubClassOf CHEBI_26410,.
CHEBI_112875 SubClassOf CHEBI_36820.
CHEBI_112880 is Class.
CHEBI_112880 SubClassOf CHEBI_26410,.
CHEBI_112880 SubClassOf CHEBI_36820.
CHEBI_112930 is Class.
CHEBI_112930 SubClassOf CHEBI_52404.
CHEBI_112931 is Class.
CHEBI_112931 SubClassOf CHEBI_26410,.
CHEBI_112931 SubClassOf CHEBI_36820.
CHEBI_112950 is Class.
CHEBI_112950 SubClassOf CHEBI_38207.
CHEBI_112970 is Class.
CHEBI_112970 SubClassOf CHEBI_26410,.
CHEBI_112970 SubClassOf CHEBI_36820.
CHEBI_113008 is Class.
CHEBI_113008 SubClassOf CHEBI_26410,.
CHEBI_113008 SubClassOf CHEBI_36820.
CHEBI_113091 is Class.
CHEBI_113091 SubClassOf CHEBI_26410,.
CHEBI_113091 SubClassOf CHEBI_36820.
CHEBI_113100 is Class.
CHEBI_113100 SubClassOf CHEBI_26410,.
CHEBI_113100 SubClassOf CHEBI_36820.
CHEBI_113203 is Class.
CHEBI_113203 SubClassOf CHEBI_26410,.
CHEBI_113203 SubClassOf CHEBI_36820.
CHEBI_113208 is Class.
CHEBI_113208 SubClassOf CHEBI_26410,.
CHEBI_113208 SubClassOf CHEBI_36820.
CHEBI_113230 is Class.
CHEBI_113230 SubClassOf CHEBI_26410,.
CHEBI_113230 SubClassOf CHEBI_36820.
CHEBI_113233 is Class.
CHEBI_113233 SubClassOf CHEBI_26410,.
CHEBI_113233 SubClassOf CHEBI_36820.
CHEBI_113241 is Class.
CHEBI_113241 SubClassOf CHEBI_22715.
CHEBI_113243 is Class.
CHEBI_113243 SubClassOf CHEBI_26410,.
CHEBI_113243 SubClassOf CHEBI_36820.
CHEBI_113251 is Class.
CHEBI_113251 SubClassOf CHEBI_38207.
CHEBI_113254 is Class.
CHEBI_113254 SubClassOf CHEBI_36820,.
CHEBI_113254 SubClassOf CHEBI_46685.
CHEBI_113264 is Class.
CHEBI_113264 SubClassOf CHEBI_26410,.
CHEBI_113264 SubClassOf CHEBI_36820.
CHEBI_113455 is Class.
CHEBI_113556 is Class.
CHEBI_113556 SubClassOf CHEBI_38976.
CHEBI_113685 is Class.
CHEBI_113685 SubClassOf CHEBI_140325,.
CHEBI_113685 SubClassOf CHEBI_140326,.
CHEBI_113685 SubClassOf CHEBI_38314.
CHEBI_114019 is Class.
CHEBI_114019 SubClassOf CHEBI_25529.
CHEBI_11421 is Class.
CHEBI_114232 is Class.
CHEBI_114232 SubClassOf CHEBI_26410,.
CHEBI_114232 SubClassOf CHEBI_36820.
CHEBI_114242 is Class.
CHEBI_114242 SubClassOf CHEBI_36820,.
CHEBI_114242 SubClassOf CHEBI_46685.
CHEBI_114261 is Class.
CHEBI_114261 SubClassOf CHEBI_36820,.
CHEBI_114261 SubClassOf CHEBI_46685.
CHEBI_114291 is Class.
CHEBI_114291 SubClassOf CHEBI_26410,.
CHEBI_114291 SubClassOf CHEBI_36820.
CHEBI_11440 is Class.
CHEBI_114420 is Class.
CHEBI_114420 SubClassOf CHEBI_26410,.
CHEBI_114420 SubClassOf CHEBI_36820.
CHEBI_114460 is Class.
CHEBI_114460 SubClassOf CHEBI_26410,.
CHEBI_114460 SubClassOf CHEBI_36820.
CHEBI_114462 is Class.
CHEBI_114462 SubClassOf CHEBI_26410,.
CHEBI_114462 SubClassOf CHEBI_36820.
CHEBI_114468 is Class.
CHEBI_114468 SubClassOf CHEBI_26410,.
CHEBI_114468 SubClassOf CHEBI_36820.
CHEBI_114474 is Class.
CHEBI_114474 SubClassOf CHEBI_26410,.
CHEBI_114474 SubClassOf CHEBI_36820.
CHEBI_114493 is Class.
CHEBI_114493 SubClassOf CHEBI_26410,.
CHEBI_114493 SubClassOf CHEBI_36820.
CHEBI_114510 is Class.
CHEBI_114510 SubClassOf CHEBI_26410,.
CHEBI_114510 SubClassOf CHEBI_36820.
CHEBI_114547 is Class.
CHEBI_114547 SubClassOf CHEBI_26410,.
CHEBI_114547 SubClassOf CHEBI_36820.
CHEBI_114557 is Class.
CHEBI_114557 SubClassOf CHEBI_26410,.
CHEBI_114557 SubClassOf CHEBI_36820.
CHEBI_114559 is Class.
CHEBI_114559 SubClassOf CHEBI_26410,.
CHEBI_114559 SubClassOf CHEBI_36820.
CHEBI_114565 is Class.
CHEBI_114565 SubClassOf CHEBI_46700.
CHEBI_11458 is Class.
CHEBI_114587 is Class.
CHEBI_114587 SubClassOf CHEBI_26410,.
CHEBI_114587 SubClassOf CHEBI_36820.
CHEBI_114593 is Class.
CHEBI_114593 SubClassOf CHEBI_26410,.
CHEBI_114593 SubClassOf CHEBI_36820.
CHEBI_114594 is Class.
CHEBI_114594 SubClassOf CHEBI_67265.
CHEBI_114595 is Class.
CHEBI_114595 SubClassOf CHEBI_26410,.
CHEBI_114595 SubClassOf CHEBI_36820.
CHEBI_114617 is Class.
CHEBI_114617 SubClassOf CHEBI_36820,.
CHEBI_114617 SubClassOf CHEBI_37921.
CHEBI_114661 is Class.
CHEBI_114661 SubClassOf CHEBI_26410,.
CHEBI_114661 SubClassOf CHEBI_36820.
CHEBI_114690 is Class.
CHEBI_114690 SubClassOf CHEBI_26410,.
CHEBI_114690 SubClassOf CHEBI_36820.
CHEBI_114704 is Class.
CHEBI_114704 SubClassOf CHEBI_26410,.
CHEBI_114704 SubClassOf CHEBI_36820.
CHEBI_114705 is Class.
CHEBI_114705 SubClassOf CHEBI_26410,.
CHEBI_114705 SubClassOf CHEBI_36820.
CHEBI_114716 is Class.
CHEBI_114716 SubClassOf CHEBI_51276.
CHEBI_114728 is Class.
CHEBI_114728 SubClassOf CHEBI_26410,.
CHEBI_114728 SubClassOf CHEBI_36820.
CHEBI_114739 is Class.
CHEBI_114739 SubClassOf CHEBI_36820,.
CHEBI_114739 SubClassOf CHEBI_46685.
CHEBI_114811 is Class.
CHEBI_114811 SubClassOf CHEBI_26410,.
CHEBI_114811 SubClassOf CHEBI_36820.
CHEBI_114822 is Class.
CHEBI_114822 SubClassOf CHEBI_36820.
CHEBI_114823 is Class.
CHEBI_114823 SubClassOf CHEBI_36820.
CHEBI_114824 is Class.
CHEBI_114824 SubClassOf CHEBI_36820.
CHEBI_114829 is Class.
CHEBI_114829 SubClassOf CHEBI_26410,.
CHEBI_114829 SubClassOf CHEBI_36820.
CHEBI_114855 is Class.
CHEBI_114855 SubClassOf CHEBI_26410,.
CHEBI_114855 SubClassOf CHEBI_36820.
CHEBI_114870 is Class.
CHEBI_114870 SubClassOf CHEBI_38530.
CHEBI_114904 is Class.
CHEBI_114904 SubClassOf CHEBI_26410,.
CHEBI_114904 SubClassOf CHEBI_36820.
CHEBI_114939 is Class.
CHEBI_114939 SubClassOf CHEBI_35727.
CHEBI_114943 is Class.
CHEBI_114943 SubClassOf CHEBI_26410,.
CHEBI_114943 SubClassOf CHEBI_36820.
CHEBI_114962 is Class.
CHEBI_114962 SubClassOf CHEBI_36820,.
CHEBI_114962 SubClassOf CHEBI_37921.
CHEBI_115000 is Class.
CHEBI_115000 SubClassOf CHEBI_26410,.
CHEBI_115000 SubClassOf CHEBI_36820.
CHEBI_115002 is Class.
CHEBI_115002 SubClassOf CHEBI_36820,.
CHEBI_115002 SubClassOf CHEBI_46685.
CHEBI_115034 is Class.
CHEBI_115034 SubClassOf CHEBI_26410,.
CHEBI_115034 SubClassOf CHEBI_36820.
CHEBI_115054 is Class.
CHEBI_115054 SubClassOf CHEBI_26410,.
CHEBI_115054 SubClassOf CHEBI_36820.
CHEBI_115060 is Class.
CHEBI_115060 SubClassOf CHEBI_26410,.
CHEBI_115060 SubClassOf CHEBI_36820.
CHEBI_115061 is Class.
CHEBI_115061 SubClassOf CHEBI_26410,.
CHEBI_115061 SubClassOf CHEBI_36820.
CHEBI_115064 is Class.
CHEBI_115064 SubClassOf CHEBI_26410,.
CHEBI_115064 SubClassOf CHEBI_36820.
CHEBI_115073 is Class.
CHEBI_115073 SubClassOf CHEBI_35683.
CHEBI_115080 is Class.
CHEBI_115080 SubClassOf CHEBI_26410,.
CHEBI_115080 SubClassOf CHEBI_36820.
CHEBI_115090 is Class.
CHEBI_115090 SubClassOf CHEBI_26410,.
CHEBI_115090 SubClassOf CHEBI_36820.
CHEBI_115092 is Class.
CHEBI_115092 SubClassOf CHEBI_50511.
CHEBI_115104 is Class.
CHEBI_115104 SubClassOf CHEBI_26410,.
CHEBI_115104 SubClassOf CHEBI_36820.
CHEBI_115109 is Class.
CHEBI_115109 SubClassOf CHEBI_26410,.
CHEBI_115109 SubClassOf CHEBI_36820.
CHEBI_115117 is Class.
CHEBI_115117 SubClassOf CHEBI_36820,.
CHEBI_115117 SubClassOf CHEBI_37921.
CHEBI_115448 is Class.
CHEBI_115448 SubClassOf CHEBI_26410,.
CHEBI_115448 SubClassOf CHEBI_36820.
CHEBI_115463 is Class.
CHEBI_115463 SubClassOf CHEBI_26410,.
CHEBI_115463 SubClassOf CHEBI_36820.
CHEBI_115520 is Class.
CHEBI_115520 SubClassOf CHEBI_22723.
CHEBI_115539 is Class.
CHEBI_115539 SubClassOf CHEBI_26410,.
CHEBI_115539 SubClassOf CHEBI_36820.
CHEBI_115551 is Class.
CHEBI_115551 SubClassOf CHEBI_38530.
CHEBI_115584 is Class.
CHEBI_115584 SubClassOf CHEBI_26410,.
CHEBI_115584 SubClassOf CHEBI_36820.
CHEBI_115596 is Class.
CHEBI_115596 SubClassOf CHEBI_26410,.
CHEBI_115596 SubClassOf CHEBI_36820.
CHEBI_115601 is Class.
CHEBI_115601 SubClassOf CHEBI_36820.
CHEBI_115615 is Class.
CHEBI_115615 SubClassOf CHEBI_36820,.
CHEBI_115615 SubClassOf CHEBI_46685.
CHEBI_115616 is Class.
CHEBI_115616 SubClassOf CHEBI_26410,.
CHEBI_115616 SubClassOf CHEBI_36820.
CHEBI_115633 is Class.
CHEBI_115633 SubClassOf CHEBI_33833.
CHEBI_115649 is Class.
CHEBI_115649 SubClassOf CHEBI_26410,.
CHEBI_115649 SubClassOf CHEBI_36820.
CHEBI_115672 is Class.
CHEBI_115672 SubClassOf CHEBI_26410,.
CHEBI_115672 SubClassOf CHEBI_36820.
CHEBI_115673 is Class.
CHEBI_115673 SubClassOf CHEBI_26410,.
CHEBI_115673 SubClassOf CHEBI_36820.
CHEBI_115680 is Class.
CHEBI_115680 SubClassOf CHEBI_36820,.
CHEBI_115680 SubClassOf CHEBI_46685.
CHEBI_115717 is Class.
CHEBI_115717 SubClassOf CHEBI_131903,.
CHEBI_115717 SubClassOf CHEBI_36820.
CHEBI_115751 is Class.
CHEBI_115751 SubClassOf CHEBI_36820,.
CHEBI_115751 SubClassOf CHEBI_37921.
CHEBI_115959 is Class.
CHEBI_115959 SubClassOf CHEBI_36820,.
CHEBI_115959 SubClassOf CHEBI_38337,.
CHEBI_115959 SubClassOf CHEBI_38338,.
CHEBI_115959 SubClassOf RO_0000087 some CHEBI_131604.
CHEBI_1160 is Class.
CHEBI_116177 is Class.
CHEBI_116177 SubClassOf CHEBI_26410,.
CHEBI_116177 SubClassOf CHEBI_36820.
CHEBI_116202 is Class.
CHEBI_116202 SubClassOf CHEBI_23403.
CHEBI_116214 is Class.
CHEBI_116214 SubClassOf CHEBI_26410,.
CHEBI_116214 SubClassOf CHEBI_36820.
CHEBI_116267 is Class.
CHEBI_116267 SubClassOf CHEBI_26410,.
CHEBI_116267 SubClassOf CHEBI_36820.
CHEBI_116271 is Class.
CHEBI_116271 SubClassOf CHEBI_26410,.
CHEBI_116271 SubClassOf CHEBI_36820.
CHEBI_116279 is Class.
CHEBI_116279 SubClassOf CHEBI_36820,.
CHEBI_116279 SubClassOf CHEBI_38337,.
CHEBI_116279 SubClassOf CHEBI_38338,.
CHEBI_116279 SubClassOf CHEBI_38340,.
CHEBI_116279 SubClassOf RO_0000087 some CHEBI_131604.
CHEBI_116307 is Class.
CHEBI_116307 SubClassOf CHEBI_26410,.
CHEBI_116307 SubClassOf CHEBI_36820.
CHEBI_116316 is Class.
CHEBI_116316 SubClassOf CHEBI_26410,.
CHEBI_116316 SubClassOf CHEBI_36820.
CHEBI_116326 is Class.
CHEBI_116326 SubClassOf CHEBI_26410,.
CHEBI_116326 SubClassOf CHEBI_36820.
CHEBI_116331 is Class.
CHEBI_116331 SubClassOf CHEBI_36820,.
CHEBI_116331 SubClassOf CHEBI_46685.
CHEBI_116383 is Class.
CHEBI_116383 SubClassOf CHEBI_26144.
CHEBI_116388 is Class.
CHEBI_116388 SubClassOf CHEBI_26410,.
CHEBI_116388 SubClassOf CHEBI_36820.
CHEBI_116392 is Class.
CHEBI_116392 SubClassOf CHEBI_131903,.
CHEBI_116392 SubClassOf CHEBI_36820.
CHEBI_116418 is Class.
CHEBI_116418 SubClassOf CHEBI_26410,.
CHEBI_116418 SubClassOf CHEBI_36820.
CHEBI_116434 is Class.
CHEBI_116434 SubClassOf CHEBI_26410,.
CHEBI_116434 SubClassOf CHEBI_36820.
CHEBI_116503 is Class.
CHEBI_116503 SubClassOf CHEBI_36820,.
CHEBI_116503 SubClassOf CHEBI_46685.
CHEBI_116518 is Class.
CHEBI_116518 SubClassOf CHEBI_26410,.
CHEBI_116518 SubClassOf CHEBI_36820.
CHEBI_116589 is Class.
CHEBI_116589 SubClassOf CHEBI_26410,.
CHEBI_116589 SubClassOf CHEBI_36820.
CHEBI_116590 is Class.
CHEBI_116590 SubClassOf CHEBI_36820,.
CHEBI_116590 SubClassOf CHEBI_46685.
CHEBI_11662 is Class.
CHEBI_116635 is Class.
CHEBI_116635 SubClassOf CHEBI_26410,.
CHEBI_116635 SubClassOf CHEBI_36820.
CHEBI_116641 is Class.
CHEBI_116641 SubClassOf CHEBI_38530.
CHEBI_116694 is Class.
CHEBI_116694 SubClassOf CHEBI_50511.
CHEBI_116700 is Class.
CHEBI_116700 SubClassOf CHEBI_37947.
CHEBI_116705 is Class.
CHEBI_116705 SubClassOf CHEBI_51614.
CHEBI_116709 is Class.
CHEBI_116709 SubClassOf CHEBI_26410,.
CHEBI_116709 SubClassOf CHEBI_36820.
CHEBI_116731 is Class.
CHEBI_116731 SubClassOf CHEBI_131903,.
CHEBI_116731 SubClassOf CHEBI_36820.
CHEBI_116779 is Class.
CHEBI_116779 SubClassOf CHEBI_26410,.
CHEBI_116779 SubClassOf CHEBI_36820.
CHEBI_116786 is Class.
CHEBI_116786 SubClassOf CHEBI_26410,.
